"","K1","K2","K5","K10","K20"
"1",0.231990602363935,0.0234970078925882,0.0124754755831594,0.00744767047033912,0.00718863491142984
"2",-0.334795719,-0.321197361,-0.319113242,-0.311409409,-0.301204497
"3",0.276528752845549,0.270071735800364,0.263801962737934,0.263440164743695,0.249607463500376
"4",0.506996579917696,0.0956544265042557,0.0895171581169255,0.0841463337356037,0.0817803847560767
"5",0.506915427,0.095560455,0.089456698,0.084074861,0.081633819
"6",0.798658160419729,0.0206561425174938,0.00985263952727429,0.00571417000914924,0.00322095854657056
"7",0.0795969052052144,0.0731880766043506,0.066942551995341,0.0520664923273578,0.0382779670868864
"8",0.528949418,0.446958828,0.442968055,0.4369918,0.426896479
"9",0.418040654167388,0.294114054445935,0.289088113199149,0.282095754203915,0.269510882616095
"10",-0.332182469,-0.31620574,-0.314426959,-0.303140792,-0.293723797
"11",0.087223444,0.07901925,0.069724322,0.064445519,0.061004837
"12",0.147823228,0.03049424,0.023814902,0.013661771,0.009458102
"13",0.0640492916763777,0.0590116955278559,0.0569693868408061,0.0561630891990375,0.0530429190626159
"14",-0.088054111,-0.075377655,-0.069045016,-0.061103587,-0.009355203
"15",0.236633708752881,0.0808174931452929,0.0709412476987704,0.0637425239357764,0.0311934435286836
"16",0.455226111878494,0.0973665755136982,0.0958243620316394,0.0914847694263197,0.072914665290952
"17",0.53408115,0.531252677,0.527141823,0.512618225,0.396244336
"18",0.517859439,0.515227778,0.512245678,0.507608424,0.504353296
"19",-0.483417428396477,-0.119463532221582,-0.0830023290510706,-0.0698250325761828,-0.0552404978375163
"20",0.242659126,0.237370836,0.236795715,0.230794294,0.189856155
"21",-0.285612765,-0.093440295,-0.084987728,-0.077537887,-0.070460516
"22",0.286112362867782,0.281690675214154,0.277959815190093,0.275240946657342,0.145107182201845
"23",-0.332023923220831,-0.316093954911885,-0.314329494086569,-0.302945534964205,-0.293567756375349
"24",0.0872947987568616,0.079167992952654,0.0699731185629151,0.0646798551859667,0.0611612461059041
"25",0.286560850958713,0.281401609012191,0.275624533119631,0.268336454704456,0.0616527335833648
"26",-0.286510048596714,-0.28291694187262,-0.278096206086085,-0.276545712628425,-0.199754590021968
"27",0.081756157,0.075156716,0.06675596,0.065351526,0.03375376
"28",0.456946841571503,0.0707561566336453,0.0658314569937964,0.0642761590166552,0.0615548355466616
"29",-0.34258761,-0.337309729,-0.331990189,-0.325593451,-0.147199099
"30",0.459775192,0.255746092,0.220206109,0.218121514,0.217211663
"31",-0.185821971,-0.123178313,-0.101945069,-0.095214517,-0.086751121
"32",-0.496765559,-0.070979761,-0.027635379,-0.01916179,-0.006539841
"33",-0.203477222065628,-0.117994597589989,-0.105443599358207,-0.0943089745007844,-0.0866393652737908
"34",0.529142968702291,0.447032482378456,0.443129411339307,0.437238575912609,0.427050716409291
"35",0.515125331611669,0.511292070834002,0.506408479673309,0.497399850619238,0.274021892484204
"36",-0.264853483950302,-0.24741165074967,-0.24171085902829,-0.233987500299763,-0.101333580040074
"37",0.147901271,0.138307925,0.129026174,0.125070685,0.065583404
"38",-0.209854221,-0.199964465,-0.196102048,-0.194226675,-0.187070941
"39",-0.483574336643614,-0.458081859662911,-0.444524586392429,-0.428479043424999,-0.0565595330099402
"40",0.475507828929801,0.150649971444373,0.145744199616874,0.143799323511939,0.140102814242957
"41",-0.338291737,-0.055515243,-0.041874646,-0.036223091,-0.032008593
"42",-0.165219401,-0.133726986,-0.103079529,-0.082636572,-0.069586909
"43",-0.161186073823636,-0.159783186710225,-0.14941283298681,-0.141503344794543,-0.0776014638963918
"44",0.341448611693572,0.0936578137226679,0.0837092256846426,0.0767007480278466,0.0346562229648734
"45",0.521985021,0.44994343,0.445620623,0.443027273,0.42773425
"46",0.483750923,0.052871675,0.05067335,0.046683723,0.033307097
"47",-0.499776589670763,-0.450371492072121,-0.427356997011927,-0.387089058871516,-0.179439358817284
"48",-0.0520249042384809,-0.0446305348777889,-0.0330069779325849,-0.0263872043956639,-0.0197760250094158
"49",0.546471639500979,0.539868291042351,0.538685577839322,0.536652000505694,0.483530929194167
"50",0.223579324,0.214320597,0.206519037,0.182368138,0.06662372
"51",0.426149727143271,0.0166322801863727,0.00975469228685643,0.0057250556041768,0.00436368497316309
"52",-0.375834977182293,-0.348600714343926,-0.343297320654965,-0.335935456787278,-0.18705369115721
"53",-0.194683549,-0.151128761,-0.140906076,-0.132899962,-0.121271176
"54",0.28818599,0.283757659,0.279787378,0.266701881,0.160577255
"55",-0.359189835,-0.024237641,-0.012523792,-0.0070294,-0.002896372
"56",-0.16973559,-0.159871893,-0.15013685,-0.142618322,-0.118009282
"57",0.150542455432696,0.145202948504454,0.141262223086882,0.140932508151709,0.014169510674881
"58",0.0525218149815685,0.0470580871956273,0.0401698528351818,0.0315932719791066,0.0106026344683184
"59",0.527802852237687,0.293774381880873,0.256498179971987,0.255919113035737,0.25301926984422
"60",-0.218951937248584,-0.143935835590926,-0.137252032578354,-0.128452815890584,-0.121437283175502
"61",0.211739868,0.204565465,0.195937775,0.194160417,0.08161681
"62",0.30916008952582,0.302055989432159,0.289318450883249,0.259828999898737,0.00838553639606099
"63",-0.217169327003805,-0.213850828233252,-0.207122658539073,-0.201284701401172,-0.0445015687206214
"64",0.515433409,0.285591206,0.282471233,0.281479285,0.278467267
"65",0.184695008882992,0.178861210081481,0.171131314101738,0.16276284817577,0.160601736298957
"66",0.262791620062631,0.240926842433433,0.234267774062048,0.230416481816444,0.227231159826222
"67",0.332019840971742,0.326050153573338,0.323109509915153,0.305845913916172,0.0286449940616209
"68",0.286549933,0.281320489,0.275395611,0.268111368,0.061619059
"69",-0.138435550010048,-0.0907710210094393,-0.0735074157582874,-0.0669948099892054,-0.0595951807466907
"70",0.604147687,0.224739227,0.219168503,0.213232217,0.202838793
"71",-0.335696439801572,-0.304722120891042,-0.297976972235897,-0.291116588727241,-0.217496929509385
"72",0.619472754,0.284217269,0.279773633,0.278183694,0.273812948
"73",0.465633099020682,0.0567988135575289,0.0465253137296772,0.037882155931129,0.0357774486365737
"74",-0.147514765282762,-0.136358396440383,-0.117041578562248,-0.106354439170005,-0.0996213031575988
"75",0.394219946,0.060460474,0.054441981,0.051645154,0.048898095
"76",0.280763022,0.158672318,0.152853829,0.149971305,0.145932833
"77",0.543647343987466,0.540698536642154,0.535874916020029,0.53257442609127,0.505708078516708
"78",0.286177253,0.281422257,0.277818462,0.269445855,0.084136984
"79",0.597231026,0.594779109,0.588648065,0.576904766,0.543356059
"80",0.614692522460324,0.149167933913737,0.134927826611298,0.130502997899713,0.128702201435302
"81",0.212695126923266,0.203697434587555,0.19862507348251,0.192596646557771,0.0600900986035289
"82",0.418890838,0.392095377,0.388191806,0.381932228,0.368850117
"83",0.330909394,0.15253333,0.146228154,0.138758871,0.124187778
"84",0.383595568543106,0.0584576228794671,0.0520994076419033,0.0467889287244013,0.0460980316082087
"85",0.62531444320657,0.622152454153056,0.618387033966953,0.617104970115174,0.3040954702141
"86",-0.423372898567078,-0.0750145342654509,-0.0359461158183055,-0.0256525966147665,-0.0178626901073578
"87",0.514999095,0.511138476,0.506266428,0.497231878,0.273888999
"88",0.0931692255604613,0.0821135358663518,0.076994120650652,0.0381578849707582,0.00654336641320131
"89",0.250484435194885,0.245178011969381,0.24127474699417,0.235651725479754,0.171838397041095
"90",0.093158919,0.081896928,0.076962678,0.038143981,0.006327757
"91",-0.147723966,-0.136507853,-0.117245367,-0.106396259,-0.099808094
"92",0.334254473,0.32826426,0.324813065,0.323640953,0.226813765
"93",0.418137076654015,0.414621406932356,0.411540478676176,0.407146088263148,0.0745398055617866
"94",-0.287017369,-0.253657253,-0.25188025,-0.245434348,-0.239633845
"95",0.232464729058002,0.229479739575018,0.229335728854507,0.22509670694083,0.117048105157444
"96",0.492972142808837,0.200591758446207,0.196008324284585,0.194398288632211,0.19095947165534
"97",0.492795922,0.200505679,0.195992193,0.194236683,0.190918321
"98",0.147972615022663,0.138410702556602,0.12915922630778,0.125273733510921,0.0655914250876838
"99",0.564182476,0.407051243,0.373753447,0.373185894,0.370671304
"100",0.389481112,0.108619173,0.101408037,0.097816353,0.09256928
"101",-0.217249853,-0.213947472,-0.207166817,-0.201376644,-0.044649306
"102",-0.150252427,-0.132815983,-0.125673385,-0.117187986,-0.049209074
"103",0.58610508276958,0.579347461691631,0.567859174630416,0.528384445611498,0.0114625516206207
"104",-0.22048699,-0.064150408,-0.040516781,-0.028014467,-0.015984327
"105",0.139434639,0.132362637,0.123068532,0.108934349,0.051044078
"106",-0.321787381,-0.321175338,-0.318125983,-0.308838348,-0.210657997
"107",-0.147565230430575,-0.0341227236774571,-0.0256735696480354,-0.0173025324631144,-0.0110385045328934
"108",0.677656187,0.673687931,0.668894824,0.645929703,0.065469526
"109",-0.285377479474833,-0.0932533953150172,-0.0848598155617809,-0.0773306320251972,-0.0702746101128884
"110",-0.106904694,-0.090660404,-0.084658681,-0.077958385,-0.057329397
"111",-0.134223572406871,-0.0728848201073233,-0.0651243328976994,-0.0519896007366812,-0.0375014262941824
"112",0.409354952,0.400703302,0.390425645,0.359141526,0.053357505
"113",-0.286693681,-0.283005528,-0.278313904,-0.276573699,-0.19978065
"114",0.518370256,0.088517851,0.082526927,0.079031401,0.077265835
"115",0.354003819396656,0.349371610999018,0.34294521205629,0.33872486605797,0.295869369350072
"116",0.462301463340816,0.099212125210554,0.0879221782483077,0.0810603766980481,0.0700189879381714
"117",-0.250076684,-0.232821154,-0.224292144,-0.218027939,-0.209841997
"118",0.636035740701777,0.101340101824359,0.0952128492769589,0.0880096239312782,0.0809459220827419
"119",0.483650562506051,0.163869970924037,0.159304278100502,0.155196114039579,0.155004593277601
"120",0.293348855,0.064005102,0.057291676,0.049356065,0.041656068
"121",-0.264712842136796,-0.244407363806857,-0.232608546264008,-0.22514114099873,-0.0234454013723855
"122",0.517987124953044,0.515372418468537,0.512382601565052,0.50782024447818,0.504557125095464
"123",0.445620919,0.029926706,0.018334837,0.012314809,0.0122431
"124",0.619414930696742,0.238137216955223,0.233012415281804,0.229556137079369,0.228245470997163
"125",0.409572778907898,0.400948827457613,0.390523549910006,0.359292881404216,0.0533916721940985
"126",0.276398261,0.269850421,0.263618327,0.263210176,0.249414299
"127",-0.192017232,-0.189284438,-0.184786929,-0.182279259,-0.16676173
"128",0.278716761,0.272578122,0.268948167,0.264041551,0.18809729
"129",0.405922265324181,0.0374233706563349,0.0079611041308574,0.00524817426729056,0.00314794554805509
"130",0.63988859,0.174784563,0.169545552,0.167462206,0.161555281
"131",-0.083701789,-0.066550507,-0.054801035,-0.048439486,-0.036909263
"132",0.417909051,0.294037515,0.288936011,0.281912265,0.269434781
"133",0.620124398,0.468986555,0.465027668,0.460801365,0.447325962
"134",-0.255296119,-0.050770501,-0.024799412,-0.011537881,-0.003048798
"135",0.14962831216152,0.143960386889241,0.143592123010275,0.136225710211571,0.00419319096848815
"136",0.6400061916177,0.174888292759857,0.169770225864279,0.167563969557855,0.161650152874355
"137",0.292827339067949,0.241379072293826,0.236112273504048,0.23168353030141,0.183630383002711
"138",0.428177566,0.046895531,0.042416299,0.038011238,0.034813535
"139",-0.301212092779453,-0.264045729144274,-0.242225197021195,-0.239037453102354,-0.228939891987841
"140",-0.162278058,-0.15648669,-0.150933713,-0.14423603,-0.104017749
"141",-0.187060198,-0.167960734,-0.155722871,-0.142372039,-0.050821811
"142",0.610504079170812,0.546473013166129,0.522446630609274,0.52047644625448,0.519267229013999
"143",0.585932289,0.579139269,0.567843539,0.528291255,0.011314323
"144",-0.126494237,-0.12364579,-0.119284715,-0.112096015,-0.078705862
"145",0.098438314,0.081140266,0.075998225,0.07249518,0.070248255
"146",0.246706566988788,0.0820511391855003,0.0746758999589358,0.0705068052918752,0.0624827983394406
"147",0.072454321,0.066283128,0.060085933,0.056015361,0.049637068
"148",-0.194619662260946,-0.150925966416116,-0.140875120246008,-0.13273831294359,-0.121101682856211
"149",-0.338174594127983,-0.0552987091875952,-0.0417507867569051,-0.0361681955972053,-0.0319322718495502
"150",-0.133401133650551,-0.126230345732437,-0.121987762221992,-0.115481880050109,-0.0999945985546629
"151",0.242908172367668,0.237419150661672,0.236929920591836,0.230839788120909,0.190049045752645
"152",0.263979677,0.073713405,0.071102483,0.065164278,0.057445835
"153",0.410414502,0.068672677,0.058624988,0.051332144,0.050325866
"154",0.236013671581628,0.176071829157269,0.169730177094417,0.161440331652232,0.150966420937303
"155",0.237839987411146,0.2315160187869,0.222559688813289,0.213602624417915,0.0927290127722725
"156",-0.177518227362533,-0.162874090875696,-0.161272703288993,-0.155457372111349,-0.148115028131308
"157",-0.13337563,-0.109770951,-0.090961865,-0.077908895,-0.025173045
"158",0.364412043223411,0.361178140129111,0.354763932132825,0.328189421457862,0.0930151152634036
"159",0.234660396,0.225422221,0.219199652,0.195708858,0.023823713
"160",0.625107745,0.622065541,0.618225024,0.617025679,0.303906188
"161",0.0850929162307373,0.0751806946729593,0.0699396067719336,0.0623551052008558,0.0397500793905726
"162",0.14051302807949,0.133019962942664,0.124533532338873,0.123634562405165,0.0976213617990952
"163",0.364247875,0.360952725,0.354751907,0.32815935,0.092804003
"164",-0.335807093,-0.304815361,-0.29815372,-0.291171565,-0.217519765
"165",0.549542951,0.217479801,0.213281322,0.213063493,0.211805939
"166",0.232334281,0.229359575,0.229150163,0.224929234,0.117024399
"167",0.059334782,0.044627611,0.042966413,0.035738954,0.030462207
"168",-0.256934444,-0.239677868,-0.226768707,-0.21962578,-0.208331094
"169",-0.277741,-0.054964028,-0.044841234,-0.037049837,-0.025548271
"170",0.199385705208674,0.0382289147729685,0.02787798055675,0.0184078162898066,0.0135178100664071
"171",-0.0905605638410413,-0.0756631114643605,-0.0683302149228775,-0.0613681780034779,-0.0610732512565647
"172",-0.233860808661478,-0.226836737021363,-0.222011433821272,-0.197108221192929,-0.126019947272412
"173",0.601224392594878,0.599852340637552,0.598558355009325,0.593765066070931,0.325496916324268
"174",-0.279116351,-0.254808784,-0.249752503,-0.242960369,-0.099352121
"175",0.440153958,0.028472598,0.0172577,0.011825854,0.009813542
"176",0.557427183194843,0.552242427330039,0.546970916729082,0.521087321711743,0.0544051996672807
"177",0.67041759290297,0.218007965724838,0.216147910778997,0.209891207863751,0.20994617818136
"178",0.564024546,0.558775194,0.554026161,0.525304852,0.025823597
"179",0.278280161,0.057589799,0.050526951,0.045808873,0.034364004
"180",-0.132561007271387,-0.0806656073476944,-0.0722648249953485,-0.0658906783508193,-0.0592438302617739
"181",0.646178096061114,0.0219440647615458,0.0213642799300474,0.0146238385071357,0.0122068238104299
"182",0.052344869,0.046890892,0.040100154,0.03151491,0.010416317
"183",0.366908048799775,0.360843314337527,0.357573489653494,0.356313048928272,0.346512913979498
"184",0.05029999818335,0.0427224928365409,0.0306597795592736,0.021697704599051,0.00318377287760811
"185",-0.360862224,-0.148702571,-0.095899631,-0.089164743,-0.07551364
"186",-0.18581045579865,-0.122988847031351,-0.101867421184351,-0.095144947842678,-0.086712292347716
"187",0.511767606178127,0.508558932864434,0.5023498475047,0.48628457220899,0.422668339296047
"188",0.2126137,0.069800041,0.061892936,0.056281365,0.048674645
"189",0.160656027823978,0.153785082694449,0.147209371855987,0.134808367332329,0.104663822510971
"190",-0.311036779,-0.309918693,-0.303176204,-0.29496319,-0.184104947
"191",0.473053821,0.432222192,0.42830771,0.423464254,0.422024035
"192",0.336390733718973,0.331840175237583,0.323646657525119,0.30293574531449,0.100561251643735
"193",0.293415888803401,0.0640683074801867,0.0574084960511485,0.0493774824012817,0.0417484857319323
"194",-0.227844833555835,-0.21300851295448,-0.201236563667842,-0.199588823913848,-0.192474803240889
"195",0.160057839484857,0.0569755623049633,0.0453587388692838,0.0366202568449125,0.0315131862106178
"196",0.614626165,0.149028279,0.13483426,0.130357702,0.128544386
"197",-0.373753984506971,-0.186937752771573,-0.179959494476164,-0.173249395407982,-0.165079958796503
"198",0.380033803,0.196968353,0.191272869,0.184250191,0.17654645
"199",0.063848718,0.058831656,0.056823085,0.056070082,0.052822824
"200",0.516073326,0.120390917,0.115798966,0.110873955,0.107742515
"201",-0.34364419,-0.333309935,-0.319168504,-0.311954047,-0.253870201
"202",-0.278939174971769,-0.254799658682488,-0.249587327851584,-0.242867049886547,-0.0993377181058739
"203",0.429425554115652,0.330573820936976,0.298352689874012,0.296203392460651,0.295311174171836
"204",0.440191323364312,0.0286679787672409,0.0174220282608029,0.0119031801778129,0.00994123555552898
"205",-0.216885546,-0.187377059,-0.180560279,-0.171809752,-0.032043694
"206",-0.30330649,-0.144112875,-0.130911755,-0.122844474,-0.115714168
"207",-0.286843922716047,-0.126190534035541,-0.104098549205772,-0.103602018503903,-0.0972485219818858
"208",0.15991053536252,0.111544856630275,0.0996021046473554,0.0865864338495474,0.0299048538855789
"209",-0.249524621724851,-0.232006311627653,-0.228573126183157,-0.221846876483323,-0.0834061126003121
"210",0.400510793171643,0.163927986035476,0.158088069474789,0.151040900229157,0.143637137590063
"211",0.0594374538679311,0.0446598665280406,0.0430203946299706,0.0358539552904076,0.0304727764108195
"212",0.537705424,0.201506987,0.195859434,0.189227809,0.181539966
"213",0.301715315795999,0.296898884373291,0.292615051866083,0.287578356869168,0.0222930842395245
"214",-0.25853393,-0.136736524,-0.131134466,-0.124775658,-0.116997693
"215",-0.269677987,-0.090438153,-0.070177401,-0.06510715,-0.05800409
"216",0.419607707,0.411560659,0.405125855,0.366273945,0.038972017
"217",-0.264880656,-0.247567243,-0.241824552,-0.234123908,-0.101552388
"218",0.143669544728459,0.0320145437565268,0.0224943965015027,0.0138665679293728,0.0101955798252776
"219",0.615981984648673,0.0512108541291655,0.0450735762002229,0.0437993552305264,0.0389398948225398
"220",-0.323243969,-0.069571975,-0.039008125,-0.031316399,-0.026278339
"221",0.501643846,0.498639879,0.494952192,0.482728445,0.454398608
"222",-0.281862365147496,-0.245817664722671,-0.224204348328989,-0.216695644138646,-0.207140460508491
"223",-0.265486135,-0.149124242,-0.141420856,-0.134075368,-0.132735565
"224",0.467191618308416,0.391005814570138,0.386166100687964,0.381418873517685,0.365933257518078
"225",0.429286865,0.330457117,0.298168185,0.295970837,0.295239938
"226",-0.118493257,-0.064470546,-0.059311627,-0.056576199,-0.053328648
"227",-0.322029291723309,-0.296830511739237,-0.285315722362229,-0.275898890746188,-0.228155681816266
"228",-0.266421889086176,-0.261055101238728,-0.245009995597232,-0.242725818950888,-0.235180127754093
"229",0.728372816797014,0.0320379075609276,0.0316812807190913,0.0221122140326278,0.0168977341240842
"230",-0.17647032713423,-0.135417976209571,-0.123917814932628,-0.117313916202375,-0.116232303650333
"231",0.610424484,0.546365348,0.522433149,0.520240731,0.519147028
"232",-0.134736200957062,-0.103522703145097,-0.0822946478745927,-0.0751150693138544,-0.066628146801416
"233",0.451733261,0.294444249,0.289695396,0.284298874,0.281680608
"234",0.631168355,0.024040929,0.018499471,0.01414207,0.006291564
"235",0.626624586,0.199715889,0.194767553,0.193337431,0.191637495
"236",-0.319355578,-0.201352651,-0.120453041,-0.101007886,-0.087466416
"237",-0.084381495,-0.080310096,-0.078753831,-0.072047435,-0.037397654
"238",-0.283213546,-0.125640667,-0.118336739,-0.111052554,-0.11044252
"239",0.586077095542937,0.348689276784722,0.343512962864928,0.341657888109396,0.341420206872195
"240",0.229306669,0.223553009,0.216901526,0.166192779,0.009252958
"241",-0.13336174040323,-0.109575312063233,-0.0909515648311778,-0.0778285979410945,-0.0250416396466203
"242",0.038999342,0.037374119,0.033795324,0.031558101,0.026073092
"243",-0.445910620419805,-0.103061554812604,-0.0821955636757625,-0.0638037614077593,-0.0513883687004188
"244",0.336698533966286,0.329843818795529,0.321120814428684,0.302749498963421,0.0315847332591688
"245",0.218770507744244,0.217825286814781,0.211654788720447,0.206540501004016,0.0497056509523609
"246",-0.162117186757321,-0.156335018564341,-0.150791477653733,-0.144047383777865,-0.103917721721456
"247",0.464149754565702,0.459975535709256,0.454759431774539,0.453508259289995,0.0948176512511184
"248",0.321786576,0.035017171,0.023688979,0.017497961,0.014143742
"249",0.728254617,0.032031793,0.03148178,0.021893639,0.016783164
"250",0.245226954326218,0.236741711158387,0.226204200116654,0.222284734658769,0.0366609433010532
